key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,11,4,1,ピポ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.1376,0,0,0,0,1,NounExposure.xlsx,"最初のトライアルでは、 画像が表示され、 その画像の下に単語が出てきます。 またこの単語の音も聞くことができます。 この音を大きな声で復唱してください。 そしてこの画像がどのような単語を示しているのか, 考えてみてください。 その後、 続きのボタンを押すと次の単語の学習が始まります。

スペースキーを押して、学習を始めましょう。",3,NounFCT.xlsx,ここから語彙のクイズが始まります。スクリーンに表示される単語に合う画像をキーボードの右と左の矢印キーを使って選択してください。,NounTest.xlsx,2,次に、これまで学習してきたことをアウトプットしていただきます。 表示される画像を描写していると思う単語を、テキストボックスにタイプしてください。,1,"ここまでが最初のトライアルです。ここで休憩をとっても構いません。

休憩が済みましたら、スペースキーを押して続きを始めましょう。",,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,space,5.0173,space,12.6958,0,0,0,35,1,パツ　ドキ　ムク,,,CartoonStims/boxer_shoot_cowboy_r.jpg,audio/patsudokimuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,6.4987,0,1,1,34,1,パツ　ドキ　ホレト,,,CartoonStims/boxer_shoot_chef_r.jpg,audio/patsudokihoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,5.9144,0,2,2,47,1,プミ　ドキ　ピポ,,,CartoonStims/boxer_punch_doctor_r.jpg,audio/pumidokipipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,9.0795,0,3,3,8,1,セル　ピポ　ドキ,,,CartoonStims/doctor_kick_boxer_r.jpg,audio/serupipodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,5.3383,0,4,4,11,1,セル　ドキ　ルピン,,,CartoonStims/boxer_kick_burglar_r.jpg,audio/serudokilupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,4.4649,0,5,5,29,1,パツ　ホレト　シド,,,CartoonStims/chef_shoot_artist_r.jpg,audio/patsuhoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,4.1167,0,6,6,15,1,トマ　ルピン　ピポ,,,CartoonStims/burglar_point_doctor_r.jpg,audio/tomalupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,3.2244,0,7,7,42,1,プミ　ムク　ルピン,,,CartoonStims/cowboy_punch_burglar_r.jpg,audio/pumimukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.9668,0,8,8,37,1,プミ　シド　ドキ,,,CartoonStims/artist_punch_boxer_r.jpg,audio/pumisidodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.5249,0,9,9,16,1,トマ　ホレト　ピポ,,,CartoonStims/chef_point_doctor_r.jpg,audio/tomahoretopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.4343,0,10,10,46,1,プミ　ドキ　ムク,,,CartoonStims/boxer_punch_cowboy_r.jpg,audio/pumidokimuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.3635,0,11,11,1,1,セル 　シド 　ホレト,,,CartoonStims/artist_kick_chef_r.jpg,audio/serusidohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.7272,0,12,12,26,1,パツ　ルピン　ピポ,,,CartoonStims/burglar_shoot_doctor_r.jpg,audio/patsulupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.7839,0,13,13,30,1,パツ　ムク　シド,,,CartoonStims/cowboy_shoot_artist_r.jpg,audio/patsumukusido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.948,0,14,14,4,1,セル　ホレト　ムク,,,CartoonStims/chef_kick_cowboy_r.jpg,audio/seruhoretomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.0069,0,15,15,9,1,セル　ピポ　シド,,,CartoonStims/doctor_kick_artist_r.jpg,audio/serupiposido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.0586,0,16,16,10,1,セル　ドキ　シド,,,CartoonStims/boxer_kick_artist_r.jpg,audio/serudokisido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.8332,0,17,17,28,1,パツ　ホレト　ドキ,,,CartoonStims/chef_shoot_boxer_r.jpg,audio/patsuhoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.0827,0,18,18,39,1,プミ　ルピン　シド,,,CartoonStims/burglar_punch_artist_r.jpg,audio/pumilupinsido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.9529,0,19,19,22,1,トマ　ドキ　ルピン,,,CartoonStims/boxer_point_burglar_r.jpg,audio/tomadokilupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.6356,0,20,20,27,1,パツ　ルピン　ドキ,,,CartoonStims/burglar_shoot_boxer_r.jpg,audio/patsulupindoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.4999,0,21,21,18,1,トマ　ムク　ドキ,,,CartoonStims/cowboy_point_boxer_r.jpg,audio/tomamukudoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.068,0,22,22,33,1,パツ　ピポ　ホレト,,,CartoonStims/doctor_shoot_chef_r.jpg,audio/patsupipohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.8037,0,23,23,40,1,プミ　ホレト　シド,,,CartoonStims/chef_punch_artist_r.jpg,audio/pumihoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.1355,0,24,24,41,1,プミ　ホレト　ルピン,,,CartoonStims/chef_punch_burglar_r.jpg,audio/pumihoretolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.1241,0,25,25,25,1,パツ　シド　ピポ,,,CartoonStims/artist_shoot_doctor_r.jpg,audio/patsusidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.3356,0,26,26,12,1,トマ　シド　ホレト,,,CartoonStims/artist_point_chef_r.jpg,audio/tomasidohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.0677,0,27,27,24,1,パツ　シド　ムク,,,CartoonStims/artist_shoot_cowboy_r.jpg,audio/patsusidomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.2928,0,28,28,44,1,プミ　ピポ　ホレト,,,CartoonStims/doctor_punch_chef_r.jpg,audio/pumipipohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.8473,0,29,29,0,1,セル　シド　ルピン,,,CartoonStims/artist_kick_burglar_r.jpg,audio/serusidolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.7677,0,30,30,23,1,トマ　ドキ　ホレト,,,CartoonStims/boxer_point_chef_r.jpg,audio/tomadokihoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.0555,0,31,31,6,1,セル　ムク　ピポ,,,CartoonStims/cowboy_kick_doctor_r.jpg,audio/serumukupipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.4263,0,32,32,14,1,トマ　ルピン　ムク,,,CartoonStims/burglar_point_cowboy_r.jpg,audio/tomalupinmuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.4342,0,33,33,31,1,パツ　ムク　ルピン,,,CartoonStims/cowboy_shoot_burglar_r.jpg,audio/patsumukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.9013,0,34,34,7,1,セル　ムク　ドキ,,,CartoonStims/cowboy_kick_boxer_r.jpg,audio/serumukudoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.4674,0,35,35,5,1,セル　ホレト　ピポ,,,CartoonStims/chef_kick_doctor_r.jpg,audio/seruhoretopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.6689,0,36,36,32,1,パツ　ピポ　ルピン,,,CartoonStims/doctor_shoot_burglar_r.jpg,audio/patsupipolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.8662,0,37,37,21,1,トマ　ピポ　ルピン,,,CartoonStims/doctor_point_burglar_r.jpg,audio/tomapipolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.3349,0,38,38,38,1,プミ　ルピン　ドキ,,,CartoonStims/burglar_punch_boxer_r.jpg,audio/pumilupindoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.4203,0,39,39,3,1,セル　ルピン　ムク,,,CartoonStims/burglar_kick_cowboy_r.jpg,audio/serulupinmuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,2.7026,0,40,40,17,1,トマ　ホレト　ドキ,,,CartoonStims/chef_point_boxer_r.jpg,audio/tomahoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.4496,0,41,41,36,1,プミ　シド　ピポ,,,CartoonStims/artist_punch_doctor_r.jpg,audio/pumisidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.5053,0,42,42,13,1,トマ　シド　ムク,,,CartoonStims/artist_point_cowboy_r.jpg,audio/tomasidomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.5024,0,43,43,2,1,セル 　ルピン 　ホレト,,,CartoonStims/burglar_kick_chef_r.jpg,audio/serulupinhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.039,0,44,44,43,1,プミ　ムク　ホレト,,,CartoonStims/cowboy_punch_chef_r.jpg,audio/pumimukuhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.1232,0,45,45,20,1,トマ　ピポ　シド,,,CartoonStims/doctor_point_artist_r.jpg,audio/tomapiposido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.1555,0,46,46,19,1,トマ　ムク　シド,,,CartoonStims/cowboy_point_artist_r.jpg,audio/tomamukusido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.3363,0,47,47,45,1,プミ　ピポ　ムク,,,CartoonStims/doctor_punch_cowboy_r.jpg,audio/pumipipomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,space,0.3867,right,1,8.1343,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,CartoonStims/chef_point_burglar_r.jpg,トマ　ホレト　シド,CartoonStims/chef_point_artist_r.jpg,right,CartoonStims/chef_point_artist_r.jpg,audio/tomahoretosido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,left,1,4.4954,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,10,1,CartoonStims/artist_shoot_burglar_r.jpg,パツ　シド　ルピン,CartoonStims/chef_shoot_burglar_r.jpg,left,CartoonStims/artist_shoot_burglar_r.jpg,audio/patsusidolupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,left,1,2.3013,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,CartoonStims/boxer_shoot_doctor_r.jpg,パツ　ドキ　ピポ,CartoonStims/boxer_shoot_artist_r.jpg,left,CartoonStims/boxer_shoot_doctor_r.jpg,audio/patsudokipipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,right,1,4.8987,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,CartoonStims/cowboy_punch_doctor_r.jpg,プミ　ムク　ドキ,CartoonStims/cowboy_punch_boxer_r.jpg,right,CartoonStims/cowboy_punch_boxer_r.jpg,audio/pumimukudoki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,right,1,2.2545,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,1,CartoonStims/cowboy_point_chef_r.jpg,パツ　ムク　ホレト,CartoonStims/cowboy_shoot_chef_r.jpg,right,CartoonStims/cowboy_shoot_chef_r.jpg,audio/patsumukuhoreto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,left,1,2.3176,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
